,id,title,original_title,overview,popularity,release_date,adult,vote_average
883,20123,Time of the Gypsies,Dom za vešanje,"In this luminous tale set in the former Yugoslavia, Perhan, an engaging young Romany with telekinetic powers, is seduced by the quick-cash world of petty crime that threatens to destroy him and those he loves.",11.742,1988-12-21,False,7.7
884,247,The Killing,The Killing,"Career criminal Johnny Clay recruits a sharpshooter, a crooked police officer, a bartender and a betting teller named George, among others, for one last job before he goes straight and gets married. But when George tells his restless wife about the scheme to steal millions from the racetrack where he works, she hatches a plot of her own.",13.762,1956-06-06,False,7.652
885,15794,White Heat,White Heat,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.",9.226,1949-09-02,False,7.7
886,13929,Geri's Game,Geri's Game,"An aging codger named Geri plays a daylong game of chess in the park against himself. Somehow, he begins losing to his livelier opponent. But just when the game's nearly over, Geri manages to turn the tables.",12.628,1997-11-24,False,7.651
887,8416,The Conformist,Il conformista,"A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident.",13.825,1970-07-01,False,7.7
888,812,Aladdin,Aladdin,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.",59.638,1992-11-25,False,7.651
889,728118,"Quo Vadis, Aida?","Quo Vadis, Aida?","Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people – rescue or death? Which move should she take?",10.001,2021-02-26,False,7.65
890,342470,All the Bright Places,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,28.528,2020-02-28,False,7.7
891,50531,Ask Me If I'm Happy,Chiedimi se sono felice,"Aspiring actors Aldo, Giovanni, and Giacomo work dead-end jobs while nurturing a passion project, staging their performance of 'Cyrano de Bergerac'. However, love for the same woman will end their friendship. Three years later, Giovanni and Giacomo reunite after hearing that Aldo is dying.",6.476,2000-12-15,False,7.65
892,614917,King Richard,King Richard,"The story of how Richard Williams served as a coach to his daughters Venus and Serena, who will soon become two of the most legendary tennis players in history.",27.133,2021-11-18,False,7.6
893,567410,System Crasher,Systemsprenger,"Wherever 9-year-old Benni ends up, she is expelled. She has become what child protection services call a “system crasher.” But she is not looking to change her ways, and has one goal: go back home to her mother. When anger management trainer Micha is hired to help, suddenly there is hope.",10.619,2019-09-19,False,7.6
894,426426,Roma,Roma,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",13.349,2018-11-21,False,7.649
895,30020,Taste of Cherry,طعم گيلاس,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",15.296,1997-09-28,False,7.649
896,435366,Fabricated City,조작된 도시,"In real life, Kwon Yoo is unemployed, but in the virtual game world he is the best leader. Kwon Yoo is then framed for a murder. With the help of hacker Yeo-Wool, he tries to uncover the truth behind the murder case.",17.416,2017-02-09,False,7.6
897,74308,Detachment,Detachment,"A chronicle of three weeks in the lives of several high school teachers, administrators and students through the eyes of substitute teacher, Henry Barthes. Henry roams from school to school, imparting modes of knowledge, but never staying long enough to form any semblance of sentient attachment.",21.053,2011-04-24,False,7.648
898,9912,The World's Fastest Indian,The World's Fastest Indian,"The life story of New Zealander Burt Munro, who spent years building a 1920 Indian motorcycle—a bike which helped him set the land-speed world record at Utah's Bonneville Salt Flats in 1967.",17.005,2005-10-12,False,7.648
899,1726,Iron Man,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",86.176,2008-04-30,False,7.648
900,871,Planet of the Apes,Planet of the Apes,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",46.579,1968-02-07,False,7.647
901,534780,Andhadhun,अंधाधुन,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,10.274,2018-10-05,False,7.646
902,471707,Corpus Christi,Boże Ciało,"A pious 20-year-old juvenile delinquent is sent to work at a sawmill in a small town; on arrival, he dresses up as a priest and accidentally takes over the local parish. The arrival of this young, charismatic preacher is an opportunity for the local community to begin the healing process after a tragedy that happened a year prior.",10.83,2019-09-10,False,7.6
903,537116,"tick, tick... BOOM!","tick, tick... BOOM!","On the brink of turning 30, a promising theater composer navigates love, friendship and the pressure to create something great before time runs out.",14.545,2021-11-11,False,7.645
904,25188,The Last Picture Show,The Last Picture Show,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",11.972,1971-10-03,False,7.6
905,583083,The Kissing Booth 2,The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",34.173,2020-07-24,False,7.6
906,14580,The Big Heat,The Big Heat,"After the suspicious suicide of a fellow cop, tough homicide detective Dave Bannion takes the law into his own hands when he sets out to smash a vicious crime syndicate.",10.945,1953-10-14,False,7.644
907,4347,Atonement,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",37.254,2007-02-27,False,7.6
908,177945,"Like Father, Like Son",そして父になる,Ryota Nonomiya is a successful businessman driven by money. He learns that his biological son was switched with another child after birth. He must make a life-changing decision and choose his true son or the boy he raised as his own.,21.565,2013-09-24,False,7.643
